video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
9056,220641,220642,what do a red color car moving on road inside person sitting with ash dress speaking on displaying on screen?,what do a red color car moving on road inside person sitting with ash dress speaking on topic displaying on?,topic,screen,0.9731271266937256,0
9056,220648,220651,what is person doing?,what is a man doing?,talk,drive,0.9182429313659668,0
9056,220648,220652,what is person doing?,what is a person doing?,talk,sit,1.0000001192092896,0
9056,220651,220652,what is a man doing?,what is a person doing?,drive,sit,0.9182429313659668,0
9057,220665,220666,what is a cartoon man doing?,what is a cartoon man doing?,sit,rub,1.0000001192092896,0
9058,220671,220677,what is a cartoon character doing?,what is a cartoon doing?,fall,fall,0.9348409175872803,1
9058,220671,220687,what is a cartoon character doing?,what is a cartoon doing?,fall,show,0.9348409175872803,0
9058,220672,220676,who falls down the stairs and explodes?,what falls down stairs and explodes?,character,robot,0.9638312458992004,0
9058,220677,220687,what is a cartoon doing?,what is a cartoon doing?,fall,show,1.0000003576278687,0
9058,220679,220680,who falls backwards down stairs?,who falls down some stairs?,character,character,0.9195970892906189,1
9058,220682,220684,what is showing two wooden dolls fell off the staircase and eventually disintegrated?,how many wooden dolls is a cartoon showing fell off the staircase and eventually disintegrated?,cartoon,two,0.9574212431907654,0
9059,220692,220715,what are cheer leaders?,what are cheer leaders doing?,audience,entertain,0.9474658966064453,0
9059,220706,220714,what is a cartoon character is engaged in doing?,what is a cartoon character doing?,talk,hold,0.9312755465507507,0
9059,220712,220714,what is a cartoon doing?,what is a cartoon character doing?,involve,hold,0.9348409175872803,0
9060,220718,220729,what is baby doing?,what is a baby doing?,laugh,crack,1.0000001192092896,0
9060,220718,220730,what is baby doing?,what is a baby doing?,laugh,cry,1.0000001192092896,0
9060,220718,220731,what is baby doing?,what is a baby doing?,laugh,laugh,1.0000001192092896,1
9060,220718,220732,what is baby doing?,what is a baby doing?,laugh,play,1.0000001192092896,0
9060,220718,220734,what is baby doing?,what is a baby doing?,laugh,watch,1.0000001192092896,0
9060,220723,220735,what is a cat doing?,what is a cat doing?,try,chase,1.0,0
9060,220723,220736,what is a cat doing?,what is a cat doing?,try,jump,1.0,0
9060,220726,220738,who is laughing at a cat chasing a moving light?,what is a baby laughing at chasing a moving light?,baby,cat,0.9045558571815491,0
9060,220729,220730,what is a baby doing?,what is a baby doing?,crack,cry,1.0000001192092896,0
9060,220729,220731,what is a baby doing?,what is a baby doing?,crack,laugh,1.0000001192092896,0
9060,220729,220732,what is a baby doing?,what is a baby doing?,crack,play,1.0000001192092896,0
9060,220729,220734,what is a baby doing?,what is a baby doing?,crack,watch,1.0000001192092896,0
9060,220730,220731,what is a baby doing?,what is a baby doing?,cry,laugh,1.0000001192092896,0
9060,220730,220732,what is a baby doing?,what is a baby doing?,cry,play,1.0000001192092896,0
9060,220730,220734,what is a baby doing?,what is a baby doing?,cry,watch,1.0000001192092896,0
9060,220731,220732,what is a baby doing?,what is a baby doing?,laugh,play,1.0000001192092896,0
9060,220731,220734,what is a baby doing?,what is a baby doing?,laugh,watch,1.0000001192092896,0
9060,220732,220734,what is a baby doing?,what is a baby doing?,play,watch,1.0000001192092896,0
9060,220735,220736,what is a cat doing?,what is a cat doing?,chase,jump,1.0,0
9061,220768,220769,what is a boy doing?,what is a girl doing?,stand,dance,0.9610623121261597,0
9061,220769,220771,what is a girl doing?,what is a woman doing?,dance,dance,0.9354019165039062,1
9062,220779,220780,what does dog sneeze?,what does a dog sneeze on?,lot,bed,0.9751709699630737,0
9062,220792,220794,what is dog doing?,what is a dog doing?,sneeze,sit,1.000000238418579,0
9062,220792,220795,what is dog doing?,what is a dog keeps doing?,sneeze,sneeze,0.921337366104126,1
9062,220792,220796,what is dog doing?,what is a dog doing?,sneeze,sneeze,1.000000238418579,1
9062,220794,220795,what is a dog doing?,what is a dog keeps doing?,sit,sneeze,0.921337366104126,0
9062,220794,220796,what is a dog doing?,what is a dog doing?,sit,sneeze,1.000000238418579,0
9062,220795,220796,what is a dog keeps doing?,what is a dog doing?,sneeze,sneeze,0.921337366104126,1
9062,220795,220797,what is a dog keeps doing?,what is a dog is on a bed and keeps doing?,sneeze,sneeze,0.9292516112327576,1
9063,220803,220808,what are some people dancing on a stage with?,what are people dancing on?,strobe,background,0.9166601300239563,0
9063,220810,220812,what is performed on stage?,what is being performed on stage?,art,dance,0.9569658637046814,0
9063,220811,220814,what are some people doing?,what are people doing?,dance,dance,0.9728615880012512,1
9063,220811,220816,what are some people doing?,what are a group of people doing?,dance,dance,0.9372057318687439,1
9063,220813,220814,what is people doing?,what are people doing?,dance,dance,0.9345389008522034,1
9063,220814,220816,what are people doing?,what are a group of people doing?,dance,dance,0.9536830186843872,1
9063,220817,220818,what is a group of dancers dances doing?,what is a dance group doing?,wear,perform,0.9039564728736877,0
9064,220834,220844,what are two men on a talk show sharing?,what are two men on a talk show doing?,drink,share,0.9390717148780823,0
9064,220835,220846,what is a man doing with another another man?,what is a man doing?,experiment,talk,0.9332889318466187,0
9064,220835,220847,what is a man doing with another another man?,what is a man doing?,experiment,share,0.9332889318466187,0
9064,220838,220843,what is talk show hosts pouring?,what is talk show hosts doing?,drink,pmy,0.9039168357849121,0
9064,220846,220847,what is a man doing?,what is a man doing?,talk,share,1.000000238418579,0
9065,220850,220853,what does boy take with scientist?,what does boy take tour of with scientist?,tmy,lab,0.9270266890525818,0
9065,220852,220882,what does a boy walk through beside a doctor?,who does a boy walk through a hospital beside?,hospital,doctor,0.9130945205688477,0
9065,220854,220862,who walking around the hospital with a doctor and sharing his experience?,who walking with a doctor and sharing what he saw inside a hospital?,boy,boy,0.9136818647384644,1
9065,220864,220868,what is there is a boy doing?,what is small boy doing?,walk,walk,0.9198377132415771,1
9065,220864,220869,what is there is a boy doing?,what is a small boy doing?,walk,walk,0.9198377132415771,1
9065,220864,220874,what is there is a boy doing?,what is a boy doing?,walk,learn,0.9610012173652649,0
9065,220864,220877,what is there is a boy doing?,what is a young boy doing?,walk,talk,0.9212252497673035,0
9065,220864,220883,what is there is a boy doing?,what is the boy doing?,walk,wear,0.9569671750068665,0
9065,220865,220870,what is a young man doing?,what are a man and a young boy doing?,talk,walk,0.917974591255188,0
9065,220865,220874,what is a young man doing?,what is a boy doing?,talk,learn,0.9019524455070496,0
9065,220865,220877,what is a young man doing?,what is a young boy doing?,talk,talk,0.9488935470581055,1
9065,220865,220883,what is a young man doing?,what is the boy doing?,talk,wear,0.9056898951530457,0
9065,220868,220869,what is small boy doing?,what is a small boy doing?,walk,walk,1.0,1
9065,220868,220874,what is small boy doing?,what is a boy doing?,walk,learn,0.942009449005127,0
9065,220868,220877,what is small boy doing?,what is a young boy doing?,walk,talk,0.9185802936553955,0
9065,220868,220883,what is small boy doing?,what is the boy doing?,walk,wear,0.9392524361610413,0
9065,220869,220874,what is a small boy doing?,what is a boy doing?,walk,learn,0.942009449005127,0
9065,220869,220877,what is a small boy doing?,what is a young boy doing?,walk,talk,0.9185802936553955,0
9065,220869,220883,what is a small boy doing?,what is the boy doing?,walk,wear,0.9392524361610413,0
9065,220870,220877,what are a man and a young boy doing?,what is a young boy doing?,walk,talk,0.9397926926612854,0
9065,220873,220874,what is a doctor and a boy doing?,what is a boy doing?,wear,learn,0.9173370003700256,0
9065,220874,220877,what is a boy doing?,what is a young boy doing?,learn,talk,0.9548360109329224,0
9065,220874,220883,what is a boy doing?,what is the boy doing?,learn,wear,0.9849392175674438,0
9065,220877,220883,what is a young boy doing?,what is the boy doing?,talk,wear,0.9438215494155884,0
9067,220890,220897,what is a person doing?,what is a man doing?,plat,talk,0.9182429313659668,0
9067,220890,220898,what is a person doing?,what is a person doing?,plat,cook,1.0000001192092896,0
9067,220890,220899,what is a person doing?,what is someone doing?,plat,demonstrate,0.945542573928833,0
9067,220890,220900,what is a person doing?,what is someone doing?,plat,cook,0.945542573928833,0
9067,220890,220901,what is a person doing?,what is a person doing?,plat,show,1.0000001192092896,0
9067,220890,220912,what is a person doing?,what is a person doing?,plat,explain,1.0000001192092896,0
9067,220896,220916,who is cooking?,who is cooking food?,someone,person,0.9013776779174805,0
9067,220897,220898,what is a man doing?,what is a person doing?,talk,cook,0.9182429313659668,0
9067,220897,220899,what is a man doing?,what is someone doing?,talk,demonstrate,0.9145108461380005,0
9067,220897,220900,what is a man doing?,what is someone doing?,talk,cook,0.9145108461380005,0
9067,220897,220901,what is a man doing?,what is a person doing?,talk,show,0.9182429313659668,0
9067,220897,220912,what is a man doing?,what is a person doing?,talk,explain,0.9182429313659668,0
9067,220898,220899,what is a person doing?,what is someone doing?,cook,demonstrate,0.945542573928833,0
9067,220898,220900,what is a person doing?,what is someone doing?,cook,cook,0.945542573928833,1
9067,220898,220901,what is a person doing?,what is a person doing?,cook,show,1.0000001192092896,0
9067,220898,220912,what is a person doing?,what is a person doing?,cook,explain,1.0000001192092896,0
9067,220899,220900,what is someone doing?,what is someone doing?,demonstrate,cook,0.9999998807907104,0
9067,220899,220901,what is someone doing?,what is a person doing?,demonstrate,show,0.945542573928833,0
9067,220899,220912,what is someone doing?,what is a person doing?,demonstrate,explain,0.945542573928833,0
9067,220900,220901,what is someone doing?,what is a person doing?,cook,show,0.945542573928833,0
9067,220900,220912,what is someone doing?,what is a person doing?,cook,explain,0.945542573928833,0
9067,220901,220912,what is a person doing?,what is a person doing?,show,explain,1.0000001192092896,0
9067,220903,220911,what is a person cooking?,what is someone cooking?,meal,food,0.9445390105247498,0
9067,220906,220907,who uses a plate to flip food out of a hot frying pan?,what does a person use to flip food out of a hot frying pan?,person,plate,0.9060418605804443,0
9067,220906,220908,who uses a plate to flip food out of a hot frying pan?,what does a person use a plate to flip out of a hot frying pan?,person,food,0.9196661114692688,0
9067,220907,220908,what does a person use to flip food out of a hot frying pan?,what does a person use a plate to flip out of a hot frying pan?,plate,food,0.9568049311637878,0
9068,220925,220926,what is a man doing?,what is a man doing?,hold,stand,1.000000238418579,0
9068,220925,220927,what is a man doing?,what is a person doing?,hold,act,0.9182429313659668,0
9068,220925,220929,what is a man doing?,what is a teenager doing?,hold,pretend,0.9228731989860535,0
9068,220926,220927,what is a man doing?,what is a person doing?,stand,act,0.9182429313659668,0
9068,220926,220929,what is a man doing?,what is a teenager doing?,stand,pretend,0.9228731989860535,0
9069,220945,220947,what is a woman doing?,what is lady doing?,talk,stand,0.9057594537734985,0
9069,220945,220964,what is a woman doing?,what is a lady doing?,talk,receive,0.9057594537734985,0
9069,220947,220964,what is lady doing?,what is a lady doing?,stand,receive,1.0,0
9069,220954,220959,what does woman speak at?,what does a woman speak behind?,podium,podium,0.9229376316070557,1
9069,220955,220957,what is a woman at a podium doing?,what is a woman at a podium speaking to?,speak,crowd,0.9238886833190918,0
9069,220960,220961,who speaks behind a podium?,who speaks at the podium?,woman,woman,0.906691312789917,1
9069,220961,220962,who speaks at the podium?,who is speaking at a podium?,woman,woman,0.9116279482841492,1
9070,220969,220970,what is a man doing?,what is a man doing?,hold,demonstrate,1.000000238418579,0
9070,220969,220971,what is a man doing?,what is a man doing?,hold,fill,1.000000238418579,0
9070,220969,220974,what is a man doing?,what is a man doing?,hold,try,1.000000238418579,0
9070,220969,220975,what is a man doing?,what is a man doing?,hold,vacuum,1.000000238418579,0
9070,220969,220976,what is a man doing?,what is a man doing?,hold,work,1.000000238418579,0
9070,220969,220977,what is a man doing?,what is a person doing?,hold,work,0.9182429313659668,0
9070,220969,220979,what is a man doing?,what is a man doing?,hold,connect,1.000000238418579,0
9070,220970,220971,what is a man doing?,what is a man doing?,demonstrate,fill,1.000000238418579,0
9070,220970,220974,what is a man doing?,what is a man doing?,demonstrate,try,1.000000238418579,0
9070,220970,220975,what is a man doing?,what is a man doing?,demonstrate,vacuum,1.000000238418579,0
9070,220970,220976,what is a man doing?,what is a man doing?,demonstrate,work,1.000000238418579,0
9070,220970,220977,what is a man doing?,what is a person doing?,demonstrate,work,0.9182429313659668,0
9070,220970,220979,what is a man doing?,what is a man doing?,demonstrate,connect,1.000000238418579,0
9070,220971,220974,what is a man doing?,what is a man doing?,fill,try,1.000000238418579,0
9070,220971,220975,what is a man doing?,what is a man doing?,fill,vacuum,1.000000238418579,0
9070,220971,220976,what is a man doing?,what is a man doing?,fill,work,1.000000238418579,0
9070,220971,220977,what is a man doing?,what is a person doing?,fill,work,0.9182429313659668,0
9070,220971,220979,what is a man doing?,what is a man doing?,fill,connect,1.000000238418579,0
9070,220974,220975,what is a man doing?,what is a man doing?,try,vacuum,1.000000238418579,0
9070,220974,220976,what is a man doing?,what is a man doing?,try,work,1.000000238418579,0
9070,220974,220977,what is a man doing?,what is a person doing?,try,work,0.9182429313659668,0
9070,220974,220979,what is a man doing?,what is a man doing?,try,connect,1.000000238418579,0
9070,220975,220976,what is a man doing?,what is a man doing?,vacuum,work,1.000000238418579,0
9070,220975,220977,what is a man doing?,what is a person doing?,vacuum,work,0.9182429313659668,0
9070,220975,220979,what is a man doing?,what is a man doing?,vacuum,connect,1.000000238418579,0
9070,220976,220977,what is a man doing?,what is a person doing?,work,work,0.9182429313659668,1
9070,220976,220979,what is a man doing?,what is a man doing?,work,connect,1.000000238418579,0
9070,220977,220979,what is a person doing?,what is a man doing?,work,connect,0.9182429313659668,0
9071,221003,221004,what is women doing?,what are women doing?,walk,model,0.9328127503395081,0
9071,221005,221023,what are on a runway models doing?,what are models showing off on a runway?,show,clothing,0.9182639718055725,0
9071,221006,221007,what is models doing?,what are models doing?,walk,walk,0.9322074055671692,1
9071,221006,221008,what is models doing?,what is a model doing?,walk,walk,0.9386022090911865,1
9071,221022,221024,what are models walking?,what are models walking down?,fashion,runway,0.932440459728241,0
9072,221029,221039,what is an animated frog doing?,what is an animated frog managing?,manage,stage,0.9275391697883606,0
9072,221031,221045,what are characters from a cartoon doing?,what are characters from a cartoon putting on?,put,play,0.9249171018600464,0
9072,221032,221040,what are muppet charachters doing?,what are muppet charachters performing?,perform,play,0.910379946231842,0
9072,221034,221035,what does a children s television show is being shown in?,what does a children s is being shown in a theater?,theater,television,0.9218038320541382,0
9073,221050,221057,what are a bunch of racers doing?,what are a bunch of racers competing on?,compete,track,0.9164252281188965,0
9073,221059,221064,where does a group of men running in running competition and last one person fall on a red colored track?,what does a group of men running in running competition and last one person fall at on a red colored track?,end,end,0.9893207550048828,1
9074,221065,221066,what is someone doing?,what is a person doing?,show,play,0.945542573928833,0
9074,221071,221072,what is a person playing?,who is a person playing?,video,videogame,0.9222369194030762,0
9074,221074,221085,who is playing a video game?,who is a person playing a video game about?,person,lego,0.9214643239974976,0
9075,221087,221088,what is a band doing?,what is a band doing?,preform,perform,1.0,0
9075,221087,221091,what is a band doing?,what is a video of a band doing?,preform,play,0.9236039519309998,0
9075,221087,221092,what is a band doing?,what is band doing?,preform,play,1.0,0
9075,221088,221091,what is a band doing?,what is a video of a band doing?,perform,play,0.9236039519309998,0
9075,221088,221092,what is a band doing?,what is band doing?,perform,play,1.0,0
9075,221091,221092,what is a video of a band doing?,what is band doing?,play,play,0.9236039519309998,1
9075,221094,221102,what is a person doing?,what is person doing?,explain,perform,1.0000001192092896,0
9076,221107,221108,who fixes a piece of machinery that appears to be a miniature tank?,what a man fixes a piece of that appears to be a miniature tank?,man,machinery,0.9136432409286499,0
9076,221115,221121,what is a person setting up?,what is a man setting up?,miniature,machine,0.926948070526123,0
9076,221119,221123,what is a guy doing?,what is man doing?,fix,play,0.9144121408462524,0
9076,221119,221124,what is a guy doing?,what is a person doing?,fix,set,0.9047377705574036,0
9076,221119,221125,what is a guy doing?,what is a man doing?,fix,set,0.9144121408462524,0
9076,221119,221126,what is a guy doing?,what is a man doing?,fix,operate,0.9144121408462524,0
9076,221119,221127,what is a guy doing?,what is a man doing?,fix,fit,0.9144121408462524,0
9076,221119,221128,what is a guy doing?,what is a man doing?,fix,build,0.9144121408462524,0
9076,221119,221129,what is a guy doing?,what is someone doing?,fix,work,0.9261146187782288,0
9076,221123,221124,what is man doing?,what is a person doing?,play,set,0.9182429313659668,0
9076,221123,221125,what is man doing?,what is a man doing?,play,set,1.000000238418579,0
9076,221123,221126,what is man doing?,what is a man doing?,play,operate,1.000000238418579,0
9076,221123,221127,what is man doing?,what is a man doing?,play,fit,1.000000238418579,0
9076,221123,221128,what is man doing?,what is a man doing?,play,build,1.000000238418579,0
9076,221123,221129,what is man doing?,what is someone doing?,play,work,0.9145108461380005,0
9076,221124,221125,what is a person doing?,what is a man doing?,set,set,0.9182429313659668,1
9076,221124,221126,what is a person doing?,what is a man doing?,set,operate,0.9182429313659668,0
9076,221124,221127,what is a person doing?,what is a man doing?,set,fit,0.9182429313659668,0
9076,221124,221128,what is a person doing?,what is a man doing?,set,build,0.9182429313659668,0
9076,221124,221129,what is a person doing?,what is someone doing?,set,work,0.945542573928833,0
9076,221125,221126,what is a man doing?,what is a man doing?,set,operate,1.000000238418579,0
9076,221125,221127,what is a man doing?,what is a man doing?,set,fit,1.000000238418579,0
9076,221125,221128,what is a man doing?,what is a man doing?,set,build,1.000000238418579,0
9076,221125,221129,what is a man doing?,what is someone doing?,set,work,0.9145108461380005,0
9076,221126,221127,what is a man doing?,what is a man doing?,operate,fit,1.000000238418579,0
9076,221126,221128,what is a man doing?,what is a man doing?,operate,build,1.000000238418579,0
9076,221126,221129,what is a man doing?,what is someone doing?,operate,work,0.9145108461380005,0
9076,221127,221128,what is a man doing?,what is a man doing?,fit,build,1.000000238418579,0
9076,221127,221129,what is a man doing?,what is someone doing?,fit,work,0.9145108461380005,0
9076,221128,221129,what is a man doing?,what is someone doing?,build,work,0.9145108461380005,0
9077,221130,221131,how many cars are racing down the street?,how many cars are racing?,two,two,0.9125438928604126,1
9077,221130,221141,how many cars are racing down the street?,what are two cars racing down?,two,street,0.9206030368804932,0
9077,221136,221137,what do two cars drive side by on a simulated track and tunnel?,what do two cars drive by side on a simulated track and tunnel?,side,side,0.9999999403953552,1
9077,221136,221139,what do two cars drive side by on a simulated track and tunnel?,how many cars drive side by side on a simulated track and tunnel?,side,two,0.9624248743057251,0
9077,221137,221139,what do two cars drive by side on a simulated track and tunnel?,how many cars drive side by side on a simulated track and tunnel?,side,two,0.9624248743057251,0
9077,221144,221146,what is doing?,what is a person doing?,drive,play,0.9217576384544373,0
9078,221150,221151,what is someone playing?,what is a person playing?,game,video,0.9417859315872192,0
9078,221150,221152,what is someone playing?,what is a man playing?,game,video,0.9105371236801147,0
9078,221151,221152,what is a person playing?,what is a man playing?,video,video,0.914107620716095,1
9078,221155,221157,what does a guy play about a game?,what does a guy play minecraft and talks about?,minecraft,game,0.9038111567497253,0
9078,221159,221160,what did a clip capture in from the players point of view with a voice over from the player?,what did a clip capture in minecraft from the players point of view with over from the player?,minecraft,voice,0.9782232046127319,0
9078,221159,221162,what did a clip capture in from the players point of view with a voice over from the player?,what captured in minecraft from the players point of view with a voice over from the player?,minecraft,clip,0.9612366557121277,0
9078,221160,221162,what did a clip capture in minecraft from the players point of view with over from the player?,what captured in minecraft from the players point of view with a voice over from the player?,voice,clip,0.934048056602478,0
9078,221166,221167,what is man doing?,what is a man doing?,play,commentate,1.000000238418579,0
9078,221166,221168,what is man doing?,what is a man doing?,play,play,1.000000238418579,1
9078,221166,221169,what is man doing?,what is a person doing?,play,play,0.9182429313659668,1
9078,221166,221170,what is man doing?,what is a person doing?,play,use,0.9182429313659668,0
9078,221166,221173,what is man doing?,what is someone doing?,play,play,0.9145108461380005,1
9078,221167,221168,what is a man doing?,what is a man doing?,commentate,play,1.000000238418579,0
9078,221167,221169,what is a man doing?,what is a person doing?,commentate,play,0.9182429313659668,0
9078,221167,221170,what is a man doing?,what is a person doing?,commentate,use,0.9182429313659668,0
9078,221167,221173,what is a man doing?,what is someone doing?,commentate,play,0.9145108461380005,0
9078,221168,221169,what is a man doing?,what is a person doing?,play,play,0.9182429313659668,1
9078,221168,221170,what is a man doing?,what is a person doing?,play,use,0.9182429313659668,0
9078,221168,221173,what is a man doing?,what is someone doing?,play,play,0.9145108461380005,1
9078,221169,221170,what is a person doing?,what is a person doing?,play,use,1.0000001192092896,0
9078,221169,221173,what is a person doing?,what is someone doing?,play,play,0.945542573928833,1
9078,221170,221173,what is a person doing?,what is someone doing?,use,play,0.945542573928833,0
9079,221175,221194,what are four animated space aliens circling in?,what are four animated space aliens doing?,sky,circle,0.9275517463684082,0
9079,221187,221188,what is cartoon aliens doing?,what is aliens doing?,interact,move,0.9056621193885803,0
9079,221190,221196,what are cartoon characters doing?,what are in a cartoon television show characters doing?,float,float,0.9122777581214905,1
9080,221201,221202,what is man in red clothes talking for?,what is man in pink clothes talking on?,audience,scene,0.9466279745101929,0
9080,221201,221223,what is man in red clothes talking for?,what is man in pink clothes doing?,audience,talk,0.9102069139480591,0
9080,221201,221224,what is man in red clothes talking for?,what is man in red clothes doing?,audience,talk,0.9527044892311096,0
9080,221201,221232,what is man in red clothes talking for?,where is man in pink clothes talking?,audience,scene,0.9246118068695068,0
9080,221202,221223,what is man in pink clothes talking on?,what is man in pink clothes doing?,scene,talk,0.9448208808898926,0
9080,221202,221224,what is man in pink clothes talking on?,what is man in red clothes doing?,scene,talk,0.9146062731742859,0
9080,221202,221232,what is man in pink clothes talking on?,where is man in pink clothes talking?,scene,scene,0.9631055593490601,1
9080,221214,221215,who did a red color dress is talking on the stage?,when did a red color dress man is talking?,man,stage,0.9206271767616272,0
9080,221215,221218,when did a red color dress man is talking?,what is a red color dressed man doing?,stage,talk,0.9052842259407043,0
9080,221216,221230,what did a man in a red tunic presenting a technical talk at a ted conference to?,what did a man in a red tunic presenting at a ted conference?,audience,talk,0.9579866528511047,0
9080,221223,221224,what is man in pink clothes doing?,what is man in red clothes doing?,talk,talk,0.9596835970878601,1
9080,221223,221232,what is man in pink clothes doing?,where is man in pink clothes talking?,talk,scene,0.9290688633918762,0
9080,221229,221230,what did a man in a red tunic presenting at a ted conference to audience applause?,what did a man in a red tunic presenting at a ted conference?,talk,talk,0.9055200815200806,1
9081,221240,221242,what is guy doing?,what is a man doing?,speak,hold,0.9144121408462524,0
9081,221248,221249,who is talking to a man with a pencil?,who is winnie talking to with a pencil?,winnie,man,0.9233587384223938,0
9081,221253,221255,what are a boy and a girl doing?,who are a boy and a girl talking to?,talk,man,0.9070761799812317,0
9081,221254,221255,who is talking to a girl and a boy?,who are a boy and a girl talking to?,man,man,0.9604320526123047,1
9082,221256,221273,what is a woman talking about while clips are shown?,who is talking about a movie while clips are shown?,movie,woman,0.9255016446113586,0
9082,221260,221262,what is a woman talking about?,what is a woman discussing?,movie,show,0.90292888879776,0
9082,221261,221263,what is a lady giving?,what is a lady with?,movie,show,0.9060509204864502,0
9082,221275,221276,what is a woman doing?,what is a woman doing?,talk,discus,1.000000238418579,0
9083,221291,221294,what is a man doing?,what is girl doing?,rap,dance,0.9027462601661682,0
9084,221296,221303,what do kids react to manikin dancing?,what is kids react to manikin doing?,video,dance,0.9104551672935486,0
9084,221299,221300,what are children being interviewed on kids react?,what are kids being interviewed in?,fact,classroom,0.9200194478034973,0
9085,221314,221315,what is a cartoon star doing?,what is a cartoon doing?,fly,play,0.9149153828620911,0
9085,221314,221316,what is a cartoon star doing?,what is a cartoon doing?,fly,cry,0.9149153828620911,0
9085,221315,221316,what is a cartoon doing?,what is a cartoon doing?,play,cry,1.0000003576278687,0
9086,221328,221330,what is someone doing?,what is person doing?,change,choose,0.945542573928833,0
9086,221328,221331,what is someone doing?,what is a person doing?,change,use,0.945542573928833,0
9086,221328,221332,what is someone doing?,what is a person doing?,change,play,0.945542573928833,0
9086,221328,221333,what is someone doing?,what is a person doing?,change,scroll,0.945542573928833,0
9086,221328,221334,what is someone doing?,what is a person doing?,change,discus,0.945542573928833,0
9086,221330,221331,what is person doing?,what is a person doing?,choose,use,1.0000001192092896,0
9086,221330,221332,what is person doing?,what is a person doing?,choose,play,1.0000001192092896,0
9086,221330,221333,what is person doing?,what is a person doing?,choose,scroll,1.0000001192092896,0
9086,221330,221334,what is person doing?,what is a person doing?,choose,discus,1.0000001192092896,0
9086,221331,221332,what is a person doing?,what is a person doing?,use,play,1.0000001192092896,0
9086,221331,221333,what is a person doing?,what is a person doing?,use,scroll,1.0000001192092896,0
9086,221331,221334,what is a person doing?,what is a person doing?,use,discus,1.0000001192092896,0
9086,221332,221333,what is a person doing?,what is a person doing?,play,scroll,1.0000001192092896,0
9086,221332,221334,what is a person doing?,what is a person doing?,play,discus,1.0000001192092896,0
9086,221333,221334,what is a person doing?,what is a person doing?,scroll,discus,1.0000001192092896,0
9086,221347,221350,who does music play over garry s gameplay?,what does music play over s mod gameplay?,mod,garry,0.9396575093269348,0
9086,221348,221350,what plays over garry s mod gameplay?,what does music play over s mod gameplay?,music,garry,0.9293270111083984,0
9087,221362,221372,what is a man fighting?,what is a man fighting with?,skeleton,ghost,0.9622578024864197,0
9087,221362,221377,what is a man fighting?,who is a man fighting?,skeleton,zombie,0.917363166809082,0
9087,221369,221375,what is the clips of a movie?,what is a movie the clips of?,movie,movie,0.9999999403953552,1
9087,221370,221372,what is a man fighting to a ghost with?,what is a man fighting with?,sword,ghost,0.9115147590637207,0
9087,221372,221377,what is a man fighting with?,who is a man fighting?,ghost,zombie,0.9035305380821228,0
9088,221386,221401,what do a big fish catch the man in while he swimming?,who do a big fish catch in sea while he swimming?,sea,man,0.9374251961708069,0
9088,221387,221390,what do a person in blue color cloth wearing dress inside swimming water displaying on screen?,what do a person in blue color cloth wearing dress inside water swimming moving ups?,water,water,0.9469732046127319,1
9088,221387,221391,what do a person in blue color cloth wearing dress inside swimming water displaying on screen?,what do a person in blue color cloth wearing dress inside swimming water moving ups?,water,water,0.9469732046127319,1
9088,221387,221392,what do a person in blue color cloth wearing dress inside swimming water displaying on screen?,what do a person in blue color cloth wearing dress inside water swimming displaying on screen?,water,water,1.0000001192092896,1
9088,221387,221397,what do a person in blue color cloth wearing dress inside swimming water displaying on screen?,what do a person in blue color cloth wearing dress inside water swimming water displaying on?,water,screen,0.9872885346412659,0
9088,221388,221395,what is a man named mick fanning riding a surfboard in the water he accidentally says?,who is a man named mick fanning riding a surfboard in the water there is?,word,commentating,0.944270133972168,0
9088,221390,221391,what do a person in blue color cloth wearing dress inside water swimming moving ups?,what do a person in blue color cloth wearing dress inside swimming water moving ups?,water,water,0.9999999403953552,1
9088,221390,221392,what do a person in blue color cloth wearing dress inside water swimming moving ups?,what do a person in blue color cloth wearing dress inside water swimming displaying on screen?,water,water,0.9469732046127319,1
9088,221390,221397,what do a person in blue color cloth wearing dress inside water swimming moving ups?,what do a person in blue color cloth wearing dress inside water swimming water displaying on?,water,screen,0.9612905979156494,0
9088,221391,221392,what do a person in blue color cloth wearing dress inside swimming water moving ups?,what do a person in blue color cloth wearing dress inside water swimming displaying on screen?,water,water,0.9469732046127319,1
9088,221391,221397,what do a person in blue color cloth wearing dress inside swimming water moving ups?,what do a person in blue color cloth wearing dress inside water swimming water displaying on?,water,screen,0.9612905979156494,0
9088,221392,221397,what do a person in blue color cloth wearing dress inside water swimming displaying on screen?,what do a person in blue color cloth wearing dress inside water swimming water displaying on?,water,screen,0.9872885346412659,0
9088,221407,221410,what is a man doing?,what is man seen doing?,try,surf,0.941124677658081,0
9088,221407,221412,what is a man doing?,what is guy doing?,try,struggle,0.9144121408462524,0
9088,221407,221416,what is a man doing?,what is there is a man doing?,try,swim,0.9587088823318481,0
9088,221407,221417,what is a man doing?,what is a man doing?,try,sink,1.000000238418579,0
9088,221410,221416,what is man seen doing?,what is there is a man doing?,surf,swim,0.9280837178230286,0
9088,221410,221417,what is man seen doing?,what is a man doing?,surf,sink,0.941124677658081,0
9088,221412,221417,what is guy doing?,what is a man doing?,struggle,sink,0.9144121408462524,0
9088,221416,221417,what is there is a man doing?,what is a man doing?,swim,sink,0.9587088823318481,0
